YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2019,2019,NC,North Carolina,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC6_0,NMBR,RACE,AIAN
2019,2019,IN,Indiana,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC6_0,NMBR,RACE,API
2012,2012,OK,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,15.6,15.6,,,14.4,16.9,Overall,Overall,,,,,POINT (-97.52107021399968 35.47203135600046),,40,ALC,ALC6_0,CRDRATE,OVERALL,OVR
2012,2012,KY,Kentucky,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-84.77497104799966 37.645970271000465),,21,ALC,ALC6_0,CRDRATE,RACE,API
2013,2013,OH,Ohio,NVSS,Alcohol,Chronic liver disease mortality,,,Number,545,545,,,,,Gender,Female,,,,,POINT (-82.40426005599966 40.06021014100048),,39,ALC,ALC6_0,NMBR,GENDER,GENF
2013,2013,KY,Kentucky,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-84.77497104799966 37.645970271000465),,21,ALC,ALC1_1,CRDPREV,RACE,AIAN
2013,2013,MS,Mississippi,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.2,10.2,,,8.9,11.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC6_0,AGEADJRATE,RACE,WHT
2013,2013,NE,Nebraska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-99.36572062299967 41.6410409880005),,31,ALC,ALC6_0,AGEADJRATE,RACE,HIS
2012,2012,KS,Kansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-98.20078122699965 38.34774030000045),,20,ALC,ALC6_0,CRDRATE,RACE,API
2012,2012,HI,Hawaii,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.5,12.5,,,9.5,16.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC6_0,AGEADJRATE,RACE,WHT
2015,2015,NC,North Carolina,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,24.2,24.2,,,17.9,31.8,Race/Ethnicity,Hispanic,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC1_1,CRDPREV,RACE,HIS
2019,2019,VT,Vermont,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,15.4,15.4,,,14.8,16,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-72.51764079099962 43.62538123900049),,50,ALC,ALC2_1,CRDPREV,RACE,WHT
2016,2016,DC,District of Columbia,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC6_0,AGEADJRATE,RACE,HIS
2018,2018,IN,Indiana,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,43.6,43.6,,,30.2,58,Race/Ethnicity,Hispanic,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC1_2,CRDPREV,RACE,HIS
2017,2017,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,,Number,352,352,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC6_0,NMBR,RACE,WHT
2013,2013,SD,South Dakota,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,31.8,31.8,,,27.5,36.5,Gender,Female,,,,,POINT (-100.3735306369997 44.353130053000484),,46,ALC,ALC1_1,CRDPREV,GENDER,GENF
2020,2020,KS,Kansas,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,64,64,,,60.4,67.4,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),,20,ALC,ALC1_2,CRDPREV,OVERALL,OVR
2014,2014,AL,Alabama,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),,1,ALC,ALC1_2,CRDPREV,RACE,OTH
2013,2013,LA,Louisiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,15.1,15.1,,,13.5,16.7,Gender,Male,,,,,POINT (-92.44568007099969 31.31266064400046),,22,ALC,ALC6_0,CRDRATE,GENDER,GENM
2012,2012,NE,Nebraska,NVSS,Alcohol,Chronic liver disease mortality,,,Number,64,64,,,,,Gender,Female,,,,,POINT (-99.36572062299967 41.6410409880005),,31,ALC,ALC6_0,NMBR,GENDER,GENF
2018,2018,PA,Pennsylvania,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-77.86070029399963 40.79373015200048),,42,ALC,ALC1_2,CRDPREV,RACE,OTH
2012,2012,AK,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,,Number,54,54,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,2,ALC,ALC6_0,NMBR,RACE,WHT
2011,2011,IN,Indiana,NVSS,Alcohol,Chronic liver disease mortality,,,Number,242,242,,,,,Gender,Female,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC6_0,NMBR,GENDER,GENF
2011,2011,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,5.1,5.1,,,4.3,5.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,CRDRATE,RACE,BLK
2019,2019,MO,Missouri,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,13.4,13.4,,,9.4,18.8,Gender,Male,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC2_1,CRDPREV,GENDER,GENM
2019,2019,FL,Florida,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,14.7,14.7,,,14.1,15.4,Gender,Male,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC6_0,AGEADJRATE,GENDER,GENM
2013,2013,ID,Idaho,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,18.2,18.2,,,14.6,22.4,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC2_1,CRDPREV,OVERALL,OVR
2013,2013,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC6_0,CRDRATE,RACE,AIAN
2017,2017,ND,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC6_0,CRDRATE,RACE,AIAN
2020,2020,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,,Number,98,98,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,NMBR,RACE,BLK
2017,2017,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,,Number,195,195,,,,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC6_0,NMBR,OVERALL,OVR
2012,2012,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,,Number,48,48,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-72.64984095199964 41.56266102000046),,9,ALC,ALC6_0,NMBR,RACE,HIS
2020,2020,CA,California,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,4.5,4.5,,,4.1,5,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-120.99999953799971 37.63864012300047),,6,ALC,ALC6_0,AGEADJRATE,RACE,API
2012,2012,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,,Number,79,79,,,,,Gender,Male,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,NMBR,GENDER,GENM
2015,2015,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-76.60926011099963 39.29058096400047),,24,ALC,ALC6_0,AGEADJRATE,RACE,AIAN
2020,2020,AL,Alabama,Legal Research,Alcohol,Local authority to regulate alcohol outlet density,,,Local control of the regulation of alcohol outlet density,Category 4 - State had mixed alcohol retail licensing policies,,,,,,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,ALC,ALC10_0,LCLCNTRLALC,OVERALL,OVR
2019,2019,VA,Virginia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-78.45789046299967 37.54268067400045),,51,ALC,ALC1_1,CRDPREV,RACE,AIAN
2017,2017,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.5,13.5,,,11.1,15.9,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,GENDER,GENM
2018,2018,CO,Colorado,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,14.6,14.6,,,13.6,15.6,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,8,ALC,ALC6_0,CRDRATE,OVERALL,OVR
2014,2014,MA,Massachusetts,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC6_0,AGEADJRATE,RACE,API
2011,2011,KY,Kentucky,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,7.1,7.1,,,6,8.2,Gender,Female,,,,,POINT (-84.77497104799966 37.645970271000465),,21,ALC,ALC6_0,CRDRATE,GENDER,GENF
2011,2011,NE,Nebraska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,6.6,6.6,,,5.3,7.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-99.36572062299967 41.6410409880005),,31,ALC,ALC6_0,CRDRATE,RACE,WHT
2013,2013,GA,Georgia,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC6_0,CRDRATE,RACE,HIS
2013,2013,MN,Minnesota,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,46.9,46.9,,,37.9,56.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC1_2,CRDPREV,RACE,BLK
2013,2013,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,16,16,,,14,18.1,Gender,Male,,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC6_0,CRDRATE,GENDER,GENM
2014,2014,KY,Kentucky,NVSS,Alcohol,Chronic liver disease mortality,,,Number,26,26,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,ALC,ALC6_0,NMBR,RACE,BLK
2016,2016,CO,Colorado,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,26,26,,,22.5,29.6,Race/Ethnicity,Hispanic,,,,,POINT (-106.13361092099967 38.843840757000464),,8,ALC,ALC6_0,AGEADJRATE,RACE,HIS
2017,2017,FL,Florida,NVSS,Alcohol,Chronic liver disease mortality,,,Number,28,28,,,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC6_0,NMBR,RACE,API
2017,2017,AK,Alaska,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,2,ALC,ALC2_1,CRDPREV,RACE,ASN
2012,2012,CA,California,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,3.9,3.9,,,3.4,4.4,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-120.99999953799971 37.63864012300047),,6,ALC,ALC6_0,CRDRATE,RACE,API
2012,2012,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,AGEADJRATE,RACE,API
2015,2015,WV,West Virginia,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC1_2,CRDPREV,RACE,API
2020,2020,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,20.4,20.4,,,18.7,22.1,Gender,Male,,,,,POINT (-86.63186076199969 32.84057112200048),,1,ALC,ALC6_0,AGEADJRATE,GENDER,GENM
2013,2013,ME,Maine,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,33.5,33.5,,,29.2,38,Race/Ethnicity,Hispanic,,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC1_1,CRDPREV,RACE,HIS
2018,2018,ME,Maine,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC1_2,CRDPREV,RACE,OTH
2017,2017,NJ,New Jersey,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC1_1,CRDPREV,RACE,AIAN
2012,2012,KS,Kansas,NVSS,Alcohol,Chronic liver disease mortality,,,Number,219,219,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,ALC,ALC6_0,NMBR,RACE,WHT
2019,2019,DE,Delaware,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC1_1,CRDPREV,RACE,ASN
2017,2017,IA,Iowa,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC6_0,CRDRATE,RACE,AIAN
2018,2018,DE,Delaware,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,11.3,11.3,,,9.2,13.4,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC6_0,CRDRATE,OVERALL,OVR
2020,2020,PR,Puerto Rico,Legal Research,Alcohol,Local authority to regulate alcohol outlet density,,,Local control of the regulation of alcohol outlet density,,,-,No data available,,,Overall,Overall,,,,,POINT (-66.590149 18.220833),,72,ALC,ALC10_0,LCLCNTRLALC,OVERALL,OVR
2018,2018,AR,Arkansas,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC1_2,CRDPREV,RACE,MRC
2012,2012,FL,Florida,NVSS,Alcohol,Chronic liver disease mortality,,,Number,2055,2055,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC6_0,NMBR,RACE,WHT
2019,2019,NC,North Carolina,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,5.2,5.2,,,3.2,8.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC2_1,CRDPREV,RACE,BLK
2018,2018,DC,District of Columbia,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-77.036871 38.907192),,11,ALC,ALC1_2,CRDPREV,RACE,MRC
2017,2017,AR,Arkansas,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,20.8,20.8,,,13.6,30.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC1_1,CRDPREV,RACE,BLK
2017,2017,TN,Tennessee,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,16.7,16.7,,,11.4,23.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),,47,ALC,ALC1_1,CRDPREV,RACE,BLK
2017,2017,WV,West Virginia,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,16.4,16.4,,,12.5,21.2,Gender,Male,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC2_1,CRDPREV,GENDER,GENM
2011,2011,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-72.64984095199964 41.56266102000046),,9,ALC,ALC6_0,NMBR,RACE,AIAN
2013,2013,OR,Oregon,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-120.15503132599969 44.56744942400047),,41,ALC,ALC6_0,AGEADJRATE,RACE,BLK
2012,2012,NC,North Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC6_0,CRDRATE,RACE,HIS
2011,2011,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,CRDRATE,RACE,HIS
2018,2018,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,33.1,33.1,,,29.6,36.6,Gender,Male,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,GENDER,GENM
2016,2016,MO,Missouri,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,10.8,10.8,,,10,11.7,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC6_0,CRDRATE,OVERALL,OVR
2016,2016,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,8.3,8.3,,,6.3,10.8,Gender,Female,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,CRDRATE,GENDER,GENF
2014,2014,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,,Number,23,23,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,NMBR,RACE,BLK
2017,2017,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,,Number,31,31,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC6_0,NMBR,RACE,BLK
2020,2020,AZ,Arizona,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),,4,ALC,ALC1_2,CRDPREV,RACE,MRC
2018,2018,MO,Missouri,NVSS,Alcohol,Chronic liver disease mortality,,,Number,279,279,,,,,Gender,Female,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC6_0,NMBR,GENDER,GENF
2019,2019,OR,Oregon,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,,,-,No data available,,,Gender,Female,,,,,POINT (-120.15503132599969 44.56744942400047),,41,ALC,ALC2_1,CRDPREV,GENDER,GENF
2015,2015,MA,Massachusetts,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC1_2,CRDPREV,RACE,AIAN
2017,2017,NE,Nebraska,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-99.36572062299967 41.6410409880005),,31,ALC,ALC1_1,CRDPREV,RACE,ASN
2017,2017,CT,Connecticut,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,30.4,30.4,,,27.3,33.7,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,9,ALC,ALC1_1,CRDPREV,OVERALL,OVR
2010,2010,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7,7,,,4.2,10.9,Race/Ethnicity,Hispanic,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,RACE,HIS
2019,2019,OH,Ohio,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-82.40426005599966 40.06021014100048),,39,ALC,ALC6_0,AGEADJRATE,RACE,AIAN
2010,2010,ME,Maine,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC6_0,AGEADJRATE,RACE,AIAN
2018,2018,NE,Nebraska,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,15.8,15.8,,,13.3,18.3,Gender,Male,,,,,POINT (-99.36572062299967 41.6410409880005),,31,ALC,ALC6_0,CRDRATE,GENDER,GENM
2017,2017,NV,Nevada,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC1_1,CRDPREV,RACE,AIAN
2010,2010,DE,Delaware,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,15.9,15.9,,,12.3,20.1,Gender,Male,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC6_0,CRDRATE,GENDER,GENM
2012,2012,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,,Number,130,130,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,NMBR,RACE,WHT
2011,2011,NC,North Carolina,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,13.4,13.4,,,12.5,14.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC6_0,CRDRATE,RACE,WHT
2015,2015,ME,Maine,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,11.6,11.6,,,7.3,17.9,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC1_1,CRDPREV,RACE,ASN
2018,2018,VA,Virginia,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,67.3,67.3,,,61,73.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-78.45789046299967 37.54268067400045),,51,ALC,ALC1_2,CRDPREV,RACE,WHT
2019,2019,NE,Nebraska,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,8.8,8.8,,,6.4,12.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-99.36572062299967 41.6410409880005),,31,ALC,ALC2_1,CRDPREV,RACE,WHT
2019,2019,ME,Maine,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC6_0,AGEADJRATE,RACE,HIS
2017,2017,DE,Delaware,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,30.9,30.9,,,27.6,34.3,Gender,Female,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC1_1,CRDPREV,GENDER,GENF
2014,2014,ND,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,,Number,43,43,,,,,Gender,Male,,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC6_0,NMBR,GENDER,GENM
2015,2015,IL,Illinois,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,19.3,19.3,,,14.6,25.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC1_1,CRDPREV,RACE,BLK
2018,2018,MT,Montana,NVSS,Alcohol,Chronic liver disease mortality,,,Number,66,66,,,,,Gender,Female,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC6_0,NMBR,GENDER,GENF
